Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
8059,Belize,"Belize District, Belize","Belize City, Belize","17.489602362406, -88.193607330322",land,09/24/2016,dog,dead,
8065,Belize,"Belize District, Belize","Belize City, Belize","17.493930809866, -88.192727565765",land,09/24/2016,rats,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Crab,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Fish,dead,
8075,United States,"California, USA","Richmond, CA, USA","38.000476568963, -122.35404968262",land,09/17/2016,Fish,dead,
8079,United States,"Alaska, USA","Anchor Point, AK, USA","59.773078044618, -151.86727523804",land,09/13/2016,murre,dead,
8083,United States,"Alaska, USA","Homer, AK, USA","59.635042011627, -151.49708747864",land,09/26/2016,porcupine,dead,
8085,United States,"Alaska, USA","Homer, AK, USA","59.633122040309, -151.49876117706",land,11/04/2016,murre,dead,
8088,United States,"Oregon, USA","Cannon Beach, OR, USA","45.890000690984, -123.9607425034",land,09/24/2016,Birds,dead,
8089,United States,"Oregon, USA","Curry County, OR, USA","42.739542615508, -124.48554754257",land,09/24/2016,Sea Gulls,dead,
8091,United States,"Oregon, USA","Gold Beach, OR 97444, USA","42.397398910423, -124.42324250937",land,09/24/2016,"Bird, sea pup",dead,
8093,United States,"Oregon, USA","Seaside, OR 97138, USA","45.993100681873, -123.93020689487",land,09/24/2016,Sea Gulls,dead,
10642,United States,"New York, USA","New York, NY, USA","40.875070572239, -73.815522050936",land,09/18/2016,gull,dead,
10678,United States,"Pennsylvania, USA","Jefferson Hills, PA, USA","40.320700156615, -79.970405101776",land,11/06/2016,mouse,dead,
10701,United States,"Massachusetts, USA","Plymouth, MA, USA","41.930954902223, -70.558319091797",land,10/29/2016,horseshoe crab,dead,
10701,United States,"Massachusetts, USA","Plymouth, MA, USA","41.930954902223, -70.558319091797",land,10/29/2016,bird,dead,
10704,United States,"Massachusetts, USA","Beverly, MA, USA","42.552258592365, -70.886514186859",land,10/20/2016,seagulls,dead,
10708,United States,"Massachusetts, USA","Harwich, MA, USA","41.670925402069, -70.063076019287",land,10/22/2016,seagull,dead,
10709,United States,"Massachusetts, USA","Westport, MA, USA","41.511935840046, -71.076264381409",land,09/17/2016,seagulls,dead,
10724,United States,"New York, USA","Suffolk County, NY, USA","40.619377040717, -73.394612002412",land,09/17/2016,2 seagulls,dead,
10728,United States,"New York, USA","New York, NY, USA","40.58012481423, -73.825998196025",land,09/30/2016,thresher shark,dead,
10728,United States,"New York, USA","New York, NY, USA","40.58012481423, -73.825998196025",land,09/30/2016,horseshoe crab,dead,
10730,United States,"New York, USA","Baiting Hollow, NY, USA","40.975547476091, -72.712619027607",land,10/15/2016,3 crabs,dead,
10730,United States,"New York, USA","Baiting Hollow, NY, USA","40.975547476091, -72.712619027607",land,10/15/2016,6 birds,dead,
10730,United States,"New York, USA","Baiting Hollow, NY, USA","40.975547476091, -72.712619027607",land,10/15/2016,horseshoe crab,dead,
10731,United States,"New York, USA","New York, NY, USA","40.578563020336, -73.88489056752",land,10/09/2016,herring gull,dead,
10746,United States,"New York, USA","New York, NY, USA","40.519977774729, -74.19145483389",land,09/17/2016,horseshoe crabs,dead,
10749,United States,"New York, USA","Rochester, NY, USA","43.242026390334, -77.575019073447",land,09/17/2016,seagull,dead,
10749,United States,"New York, USA","Rochester, NY, USA","43.242026390334, -77.575019073447",land,09/17/2016,fish (several),dead,
10750,United States,"New York, USA","Monroe County, NY, USA","43.005761207711, -77.797335067444",land,09/17/2016,raccoon,dead,
10753,United States,"New York, USA","New York, NY, USA","40.638824167898, -73.832558114837",land,09/17/2016,chicken,dead,
10753,United States,"New York, USA","New York, NY, USA","40.638824167898, -73.832558114837",land,09/17/2016,cats x2,dead,
10757,United States,"New York, USA","New York, NY, USA","40.587992296545, -73.788606981989",land,09/18/2016,birds 2,dead,
10757,United States,"New York, USA","New York, NY, USA","40.587992296545, -73.788606981989",land,09/18/2016,jellyfish 2,dead,
10759,United States,"New York, USA","New York, NY, USA","40.510622403054, -74.210014660666",land,09/17/2016,horseshoe crabs 3,dead,
10762,United States,"New York, USA","Shelter Island, NY, USA","41.055025899132, -72.324620327358",land,09/17/2016,diamond back terrapin,dead,
10762,United States,"New York, USA","Shelter Island, NY, USA","41.055025899132, -72.324620327358",land,09/17/2016,racoon,dead,
10764,United States,"New York, USA","Sands Point, NY 11050, USA","40.863765834784, -73.69729027756",land,09/17/2016,horseshoe crabs x 3,dead,
10767,United States,"New York, USA","Fire Island, NY, USA","40.624160581338, -73.280573219126",land,09/17/2016,frog,dead,
10767,United States,"New York, USA","Fire Island, NY, USA","40.624160581338, -73.280573219126",land,09/17/2016,crab,dead,
10767,United States,"New York, USA","Fire Island, NY, USA","40.624160581338, -73.280573219126",land,09/17/2016,deer (jawbone),dead,
10768,Dominican Republic,"Monte Plata Province, 92000, Dominican Republic",,"18.784452233491, -69.772024154663",land,09/17/2016,1,dead,
10772,Dominican Republic,"Espaillat Province, Dominican Republic","Moca 56000, Dominican Republic","19.388724421195, -70.523471832275",land,09/17/2016,4,dead,
10782,United States,"New York, USA","Hampton Bays, NY, USA","40.835734156352, -72.494064348975",land,09/17/2016,skate,dead,
10782,United States,"New York, USA","Hampton Bays, NY, USA","40.835734156352, -72.494064348975",land,09/17/2016,seagull,dead,
10783,United States,"New York, USA","Niagara County, NY, USA","43.260094510663, -79.051185766621",land,09/17/2016,fish,dead,
10783,United States,"New York, USA","Niagara County, NY, USA","43.260094510663, -79.051185766621",land,09/17/2016,seagull,dead,
10788,United States,"New York, USA","Rochester, NY, USA","43.258943613769, -77.604253327827",land,09/17/2016,bird (seagull),dead,
10790,United States,"New York, USA","Westchester County, NY, USA","40.932527793325, -73.742493827667",land,09/17/2016,horseshoe crab,dead,
10792,United States,"New York, USA","Rye, NY, USA","40.971425277935, -73.66725305028",land,09/17/2016,horseshoe crabs (5),dead,
10792,United States,"New York, USA","Rye, NY, USA","40.971425277935, -73.66725305028",land,09/17/2016,fish,dead,
10794,United States,"New York, USA","Centerport, NY, USA","40.904446341604, -73.379303227421",land,10/01/2016,horseshoe crabs,dead,
10795,United States,"New York, USA","New York, NY, USA","40.583125225063, -73.920967599861",land,09/24/2016,horseshoe crabs,dead,
10796,United States,"New York, USA","New Rochelle, NY, USA","40.911585817344, -73.764870330724",land,09/17/2016,horseshoe crabs (17),dead,
10798,United States,"New York, USA","Kings Park, NY 11754, USA","40.895730735449, -73.228020107726",land,09/18/2016,bare bone,dead,
10798,United States,"New York, USA","Kings Park, NY 11754, USA","40.895730735449, -73.228020107726",land,09/18/2016,cat,dead,
10799,United States,"New York, USA","Cold Spring Harbor, NY, USA","40.875320841873, -73.469847281303",land,09/10/2016,fish (2),dead,
10803,United States,"New York, USA","Stony Brook, NY, USA","40.93248637467, -73.14532797951",land,09/17/2016,gull,injured,
10803,United States,"New York, USA","Stony Brook, NY, USA","40.93248637467, -73.14532797951",land,09/17/2016,commerant,injured,
10803,United States,"New York, USA","Stony Brook, NY, USA","40.93248637467, -73.14532797951",land,09/17/2016,gull,injured,
10807,United States,"New York, USA","New York, NY, USA","40.869892845849, -73.784382589924",land,09/17/2016,half eaten / rotted fish,dead,
10808,United States,"New York, USA","New York, NY, USA","40.655031610634, -73.971434180448",land,09/25/2016,rat,dead,
10809,United States,"New York, USA","New York, NY, USA","40.581600240089, -73.896474847193",land,09/17/2016,crab,dead,
10809,United States,"New York, USA","New York, NY, USA","40.581600240089, -73.896474847193",land,09/17/2016,bird,injured,
10810,United States,"New York, USA","Rye, NY, USA","40.975467385811, -73.68742082117",land,09/17/2016,chipmunk,dead,
10822,Belize,"Corozal District, Belize",,"18.317659065495, -88.543410301208",land,09/30/2016,2 dogs,dead,
10825,United States,"South Carolina, USA","Hilton Head Island, SC, USA","32.243731551032, -80.687370300293",land,09/17/2016,possum,dead,
10828,United States,"South Carolina, USA","Charleston, SC, USA","32.722887440197, -79.879531860352",land,09/24/2016,birds (2),dead,
10829,United States,"South Carolina, USA","Charleston County, SC, USA","32.754653704271, -79.852237701416",land,09/17/2016,birds (2),dead,
10829,United States,"South Carolina, USA","Charleston County, SC, USA","32.754653704271, -79.852237701416",land,09/17/2016,butterfly,dead,
10829,United States,"South Carolina, USA","Charleston County, SC, USA","32.754653704271, -79.852237701416",land,09/17/2016,horseshoe crab,dead,
10844,United States,"New York, USA","New York, NY, USA","40.795864193198, -73.921811422711",land,09/17/2016,fish (8),dead,
10845,United States,"New York, USA","New York, NY, USA","40.577167386518, -73.83575058735",land,09/24/2016,bird,dead,
10846,United States,"New York, USA","New York, NY, USA","40.572799826763, -73.98113707156",land,09/17/2016,crabs (2),dead,
10848,United States,"New York, USA","New York, NY, USA","40.595406817237, -73.821161797705",land,10/07/2016,horseshoe crabs,dead,
10850,United States,"New York, USA","Nassau County, NY, USA","40.596143342314, -73.514796356912",land,09/17/2016,fish,dead,
10850,United States,"New York, USA","Nassau County, NY, USA","40.596143342314, -73.514796356912",land,09/17/2016,crab,dead,
10850,United States,"New York, USA","Nassau County, NY, USA","40.596143342314, -73.514796356912",land,09/17/2016,jellyfish,dead,
10852,United States,"New York, USA","New York, NY, USA","40.602321861506, -73.882903325548",land,10/22/2016,crabs (3),dead,
10852,United States,"New York, USA","New York, NY, USA","40.602321861506, -73.882903325548",land,10/22/2016,birds (2),dead,
10853,United States,"New York, USA","New York, NY, USA","40.580813900302, -73.878937384598",land,10/01/2016,seagull,dead,
10853,United States,"New York, USA","New York, NY, USA","40.580813900302, -73.878937384598",land,10/01/2016,bird,dead,
10855,United States,"New York, USA","New York, NY, USA","40.566485298936, -74.09652762115",land,10/14/2016,bird,dead,
10855,United States,"New York, USA","New York, NY, USA","40.566485298936, -74.09652762115",land,10/14/2016,bird,dead,
10858,United States,"New York, USA","Mattituck, NY, USA","41.0170411235, -72.552240510295",land,09/17/2016,fish,dead,
10861,United States,"New York, USA","Manorhaven, NY 11050, USA","40.839302923537, -73.714866437781",land,10/08/2016,fish (12),dead,
10861,United States,"New York, USA","Manorhaven, NY 11050, USA","40.839302923537, -73.714866437781",land,10/08/2016,seagull,dead,
10861,United States,"New York, USA","Manorhaven, NY 11050, USA","40.839302923537, -73.714866437781",land,10/08/2016,crab,dead,
10861,United States,"New York, USA","Manorhaven, NY 11050, USA","40.839302923537, -73.714866437781",land,10/08/2016,horseshoe crabs (3),dead,
10862,United States,"New York, USA","Baxter Estates, NY 11050, USA","40.834013976394, -73.699720063801",land,10/08/2016,fish,dead,
10886,United States,"New York, USA","Fort Salonga, NY, USA","40.926864685875, -73.340633645621",land,09/24/2016,gull,dead,
10888,United States,"New York, USA","Asharoken, NY 11768, USA","40.92471303986, -73.356912696381",land,09/24/2016,seagull,dead,
10893,United States,"New York, USA","Nassau County, NY, USA","40.596159360449, -73.508073158546",land,09/17/2016,seagull,dead,
10894,United States,"New York, USA","Orient, NY 11957, USA","41.130604856028, -72.266431358548",land,09/17/2016,black back gull,injured,
10898,United States,"New York, USA","Lloyd Harbor, NY, USA","40.915073891434, -73.462305372236",land,09/17/2016,seagull,dead,
10898,United States,"New York, USA","Lloyd Harbor, NY, USA","40.915073891434, -73.462305372236",land,09/17/2016,fish,dead,
10899,United States,"New York, USA","Montauk, NY 11954, USA","41.070891407796, -71.856358815739",land,09/17/2016,seagull (3),dead,
10907,United States,"New York, USA","Islip, NY, USA","40.706738473258, -73.213286156983",land,10/14/2016,racoon,dead,
10908,United States,"New York, USA","East Islip, NY, USA","40.706796050323, -73.189907540391",land,09/25/2016,deer,dead,
10912,United States,"New York, USA","Bay Shore, NY, USA","40.719292161804, -73.258959697223",land,09/17/2016,fox,dead,
10919,United States,"New York, USA","East Islip, NY, USA","40.706491567853, -73.190046827526",land,09/17/2016,puffer fish,dead,
10920,United States,"New York, USA","Irving, NY 14081, USA","42.564595945921, -79.138746600606",land,09/17/2016,fish (20),dead,
10921,United States,"New York, USA","Erie County, NY, USA","42.789704841661, -78.851389566116",land,09/17/2016,fish,dead,
10923,United States,"New York, USA","Erie County, NY, USA","42.688809193771, -79.04873450253",land,09/17/2016,fish,dead,
10923,United States,"New York, USA","Erie County, NY, USA","42.688809193771, -79.04873450253",land,09/17/2016,bird,dead,
10923,United States,"New York, USA","Erie County, NY, USA","42.688809193771, -79.04873450253",land,09/17/2016,monarch butterflies,dead,
10924,United States,"New York, USA","Angola on the Lake, NY 14006, USA","42.672539786624, -79.058155694656",land,09/17/2016,fish,dead,
10927,United States,"New York, USA","Lake Erie Beach, NY 14006, USA","42.641858010947, -79.067168017505",land,09/15/2016,fish,dead,
10928,United States,"New York, USA","Angola on the Lake, NY 14006, USA","42.660184309133, -79.061784455175",land,09/17/2016,fish (20),dead,
10930,United States,"New York, USA","Erie County, NY, USA","42.677120352555, -79.047823959772",land,09/17/2016,fish (25),dead,
10935,United States,"New York, USA","Lake Erie Beach, NY 14006, USA","42.612026039489, -79.111602162598",land,09/17/2016,fish,dead,
10999,United States,"Oregon, USA","Portland, OR, USA","45.549572595346, -122.67550170422",land,11/06/2016,Rat,dead,
11008,United States,"New York, USA","Glen Cove, NY, USA","40.898438227848, -73.622391917575",land,09/17/2016,horseshoe crab,dead,
11009,United States,"New York, USA","West Islip, NY, USA","40.685025340168, -73.291382360449",land,09/11/2016,"""sea pork""",dead,
11010,United States,"New York, USA","New York, NY, USA","40.602683570311, -73.933491041539",land,10/15/2016,crabs (7),dead,
11134,Mexico,"Hidalgo, Mexico","43300 Atotonilco el Grande, Hgo., Mexico","20.286109508133, -98.662204742432",land,11/05/2016,becerro,dead,
11138,United States,"Florida, USA","Eastpoint, FL 32328, USA","29.730396235734, -84.88826751709",land,09/17/2016,fish,dead,
11138,United States,"Florida, USA","Eastpoint, FL 32328, USA","29.730396235734, -84.88826751709",land,09/17/2016,,dead,
11143,Jamaica,"St. Mary Parish, Jamaica",,"18.381115012664, -77.047483921051",land,09/17/2016,dog,dead,
11143,Jamaica,"St. Mary Parish, Jamaica",,"18.381115012664, -77.047483921051",land,09/17/2016,dog,dead,
11155,United States,"California, USA","Vallejo, CA, USA","38.134842275376, -122.23625779152",land,09/17/2016,bird,dead,
11166,United States,"Massachusetts, USA","Gloucester, MA, USA","42.598556258621, -70.657410621643",land,09/17/2016,fish,dead,
11168,United States,"Massachusetts, USA","Gloucester, MA, USA","42.613876338244, -70.649471282959",land,09/17/2016,seagull,dead,
11169,United States,"Massachusetts, USA","Gloucester, MA, USA","42.658770919752, -70.706033706665",land,09/17/2016,seagull,dead,
11170,United States,"Massachusetts, USA","Gloucester, MA, USA","42.609769909526, -70.670328140259",land,09/17/2016,seagulls,dead,
11171,United States,"Massachusetts, USA","Gloucester, MA, USA","42.608949218989, -70.672817230225",land,09/17/2016,seagull,dead,
